time,z
25097430.3627,458.464
25097430.4071,447.324
25097430.4522,434.446
25097430.4906,445.298
25097430.5161,441.176
25097430.5435,436.336
25097430.5732,428.475
25097430.6088,416.701
25097430.6442,416.365
25097430.6743,406.74
25097430.7073,405.072
25097430.7398,399.226
25097430.7717,391.908
25097430.8036,380.021
25097430.8527,363.059
25097430.8867,364.625
25097430.9214,360.441
25097430.9549,355.288
25097430.9897,347.946
25097431.0261,338.15
25097431.0671,327.26
25097431.1051,334.208
25097431.1438,322.951
25097431.1801,322.162
25097431.2185,319.61
25097431.2549,317.609
25097431.2916,314.569
25097431.3257,314.337
25097431.3613,305.678
25097431.4007,298.628
25097431.4351,293.564
25097431.4681,289.757
25097431.5062,279.625
25097431.5389,284.57
25097431.5707,283.051
25097431.6042,278.944
25097431.635,274.354
25097431.6655,270.891
25097431.6966,271.075
25097431.7275,268.436
25097431.7654,265.95
25097431.7968,259.734
25097431.8282,257.135
25097431.8578,254.764
25097431.8881,251.3
25097431.9183,246.767
25097431.9666,232.792
25097432.0169,229.568
25097432.0525,234.124
25097432.0885,234.031
25097432.1287,311.389
25097432.1668,229.019
25097432.2058,229.195
25097432.246,205.623
25097432.2917,224.037
25097432.3294,224.158
25097432.3688,223.639
25097432.4047,213.595
25097432.4511,221.616
25097432.4919,219.463
25097432.5339,216.29
25097432.5817,211.053
25097432.6219,210.292
25097432.6619,204.49
25097432.6947,205.824
25097432.7388,202.59
25097432.7725,197.414
25097432.8141,196.247
25097432.8526,194.12
25097432.89,191.929
25097432.9318,189.844
25097432.9781,183.427
25097433.023,177.401
25097433.0666,182.196
25097433.1129,172.678
25097433.1529,171.827
25097433.2098,174.751
25097433.2626,163.202
25097433.3113,164.78
25097433.3659,168.893
25097433.4244,161.494
25097433.4732,159.896
25097433.5179,162.788
25097433.5659,157.395
25097433.6333,146.337
25097433.6846,140.463
25097433.7479,141.877
25097433.8011,129.651
25097433.8475,141.341
25097433.8877,134.174
25097433.965,151.795
25097434.0205,140.705
25097434.0716,138.115
25097434.1233,119.626
25097434.1854,146.493
25097434.2449,142.722
25097434.2992,146.09
25097434.3477,94.121
25097434.4058,151.056
25097434.4878,155.276
25097434.5487,155.256
25097434.6053,155.926
25097434.6616,123.15
25097434.7168,85.7121
25097434.7732,59.4502
25097434.7797,59.2648
25097434.7891,59.3036
25097434.7971,59.318
25097434.8051,56.827
25097434.8506,59.2821
25097434.8586,59.231
25097434.8646,59.3632
25097434.8702,59.2299
25097434.8794,59.4315
25097434.8855,38.0479
25097434.8914,59.526
25097434.897,59.5129
25097434.9035,59.3914
25097434.9093,59.3466
25097434.9145,59.2923
25097434.9198,59.4198
25097434.9252,59.403
25097434.9308,59.3374
25097434.9367,59.4655
25097434.9424,59.4946
25097434.9481,59.3189
25097434.9537,59.4023
25097434.9617,-40.5013
25097434.9763,59.2386
25097434.9909,59.018
25097435.0114,59.5112
25097435.0358,55.1267
25097435.0653,59.4135
25097435.0961,49.9444
25097435.1246,59.2106
25097435.1363,59.4634
25097435.1501,59.2349
25097435.1571,59.3948
25097435.1654,59.638
25097435.1819,56.3357
25097435.1876,59.1967
25097435.2468,72.1521
25097435.3065,84.4688
25097435.3666,83.1475
25097435.429,89.7634
25097435.4862,96.0845
25097435.544,100.079
25097435.6047,104.851
25097435.6606,108.974
25097435.7139,112.132
25097435.7649,115.032
25097435.8209,96.5959
25097435.8734,116.36
25097435.9254,116.372
25097435.9847,129.294
25097436.0184,130.724
25097436.0588,132.918
25097436.1191,136.237
25097436.1771,139.072
25097436.2307,142.386
25097436.2965,147.287
25097436.3675,150.23
25097436.4512,152.665
25097436.4972,155.26
25097436.5391,157.295
25097436.5833,154.514
25097436.6321,154.941
25097436.6744,156.227
25097436.7242,156.786
25097436.7602,156.83
25097436.7936,160.43
25097436.8363,61.786
25097436.8794,174.515
25097436.9115,163.873
25097436.9724,159.179
25097437.0728,159.515
25097437.1596,167.338
25097437.2155,164.152
25097437.27,166.859
25097437.334,168.592
25097437.4209,174.559
25097437.4698,177.44
25097437.5305,182.451
25097437.5731,185.734
25097437.6144,188.686
25097437.6576,191.742
25097437.7055,194.658
25097437.7609,200.516
25097437.8136,203.919
25097437.8627,209.138
25097437.9128,212.093
25097437.9758,211.498
25097438.0362,221.781
25097438.0923,217.659
25097438.1472,237.653
25097438.2005,251.514
25097438.2605,245.535
25097438.3171,245.109
25097438.3614,235.717
25097438.3951,246.952
25097438.4278,250.622
25097438.4592,253.935
25097438.4908,253.067
25097438.5232,248.047
25097438.5549,244.918
25097438.5844,252.917
25097438.6183,344.641
25097438.6511,252.52
25097438.6846,254.282
25097438.7158,254.446
25097438.7475,260.676
25097438.7808,267.269
25097438.8165,269.579
25097438.848,267.684
25097438.8806,275.734
25097438.9137,271.906
25097438.9567,275.537
25097439.0036,282.717
25097439.0505,285.087
25097439.0969,289.82
25097439.1451,293.825
25097439.1874,293.324
25097439.2179,295.204
25097439.2507,190.678
25097439.2876,296.178
25097439.3227,297.268
25097439.3577,305.188
25097439.3886,308.948
25097439.4187,310.484
25097439.4489,311.289
25097439.4784,315.135
25097439.5067,314.182
25097439.5366,305.894
25097439.5718,293.224
25097439.6074,281.281
25097439.6518,289.275
25097439.6947,311.864
25097439.7341,321.779
25097439.7746,329.082
25097439.8115,333.774
25097439.8511,340.479
25097439.8912,355.168
25097439.9313,358.947
25097439.977,349.539
25097440.0126,364.763
25097440.0505,373.737
25097440.0988,348.074
25097440.1513,353.483
25097440.1961,318.682
25097440.2453,235.101
25097440.2902,285.183
25097440.3349,345.999
25097440.3821,341.557
25097440.4284,374.986
25097440.4793,344.451
25097440.5282,357.104
25097440.5753,358.64
25097440.6223,361.815
25097440.6682,369.269
25097440.7142,381.111
25097440.7554,417.345
25097440.7819,438.197
25097440.8044,452.04
25097440.8294,473.14
25097440.856,490.163
25097440.9089,484.981
25097440.9623,462.437
25097441.0133,449.665
25097441.0605,437.152
25097441.1083,423.809
25097441.1489,455.282
25097441.1836,464.5
25097441.2115,467.537
25097441.2397,475.133
25097441.2659,485.13
25097441.292,498.144
25097441.3191,522.599
25097441.3532,529.056
25097441.4014,519.353
25097441.4376,528.823
25097441.4751,503.642
25097441.5169,495.546
25097441.5557,518.599
25097441.5978,522.064
25097441.6398,531.867
25097441.6764,546.998
25097441.7107,556.572
25097441.7451,562.036
25097441.7803,580.826
25097441.8158,655.064
25097441.8541,594.674
25097441.8971,574.091
25097441.9339,567.661
25097441.9716,567.161
25097442.008,549.195
25097442.048,540.805
25097442.0917,524.659
25097442.1411,517.91
25097442.1891,495.95
25097442.2346,463.891
25097442.2716,460.248
25097442.3095,524.392
25097442.3497,529.06
25097442.3875,546.153
25097442.4252,551.339
25097442.4571,556.794
25097442.4986,539.617
25097442.5351,536.409
25097442.5785,567.329
25097442.623,597.269
25097442.6672,601.342
25097442.7104,598.457
25097442.7543,601.459
25097442.792,602.671
25097442.825,594.466
25097442.8556,584.795
25097442.8926,600.994
25097442.9245,606.882
25097442.954,616.219
25097442.985,618.707
25097443.0151,618.415
25097443.0451,621.239
25097443.0748,628.969
25097443.1052,636.294
25097443.1398,633.763
25097443.1828,631.618
25097443.2222,644.48
25097443.2608,649.659
25097443.3,665.927
25097443.339,674.384
25097443.3707,671.941
25097443.4004,684.565
25097443.4301,686.859
25097443.4575,689.921
25097443.4849,688.888
25097443.5296,648.764
25097443.5663,657.043
25097443.5928,664.866
25097443.62,681.256
25097443.6696,683.225
25097443.7244,631.0
25097443.7753,671.587
25097443.8201,691.817
25097443.8595,704.726
25097443.9043,709.235
25097443.9459,723.495
25097443.9908,712.343
25097444.0366,701.923
25097444.0843,705.65
25097444.1283,717.332
25097444.1691,738.684
25097444.2112,747.405
25097444.2556,747.552
25097444.2959,749.883
25097444.3365,763.398
25097444.3782,799.85
25097444.4226,827.058
25097444.4631,839.041
25097444.5132,788.221
25097444.563,818.419
25097444.607,825.935
25097444.6539,828.712
25097444.702,784.026
25097444.7477,767.862
25097444.7909,833.611
25097444.842,856.632
25097444.8915,794.335
25097444.9493,679.572
25097444.997,642.697
25097445.0407,724.566
25097445.0906,748.084
25097445.1367,781.863
25097445.189,706.27
25097445.2414,732.695
25097445.2871,811.141
25097445.3341,812.276
25097445.3755,886.301
25097445.4249,831.518
25097445.4722,804.654
25097445.5116,896.881
25097445.563,813.443
25097445.623,714.564
25097445.6741,666.188
25097445.7245,798.801
25097445.7896,944.17
25097445.8566,937.765
25097445.9279,1020.82
25097445.9851,1058.61
25097446.0444,1070.59
25097446.0941,1056.82
25097446.137,1056.12
25097446.1765,1079.5
25097446.2181,1074.93
25097446.2679,1064.78
25097446.3099,1084.29
25097446.3575,1093.52
25097446.4024,1101.18
25097446.4453,1116.74
25097446.4966,1045.65
25097446.5428,1099.59
25097446.5946,1083.65
25097446.639,1119.1
25097446.6793,1147.82
25097446.7263,1174.01
25097446.7798,1123.6
25097446.8242,1092.73
25097446.86,1067.02
25097446.8927,1062.77
25097446.9268,1067.81
25097446.9705,1078.72
25097447.0145,1089.51
25097447.0615,1081.42
25097447.1055,1138.11
25097447.1469,1178.35
25097447.1917,1172.1
25097447.2412,1187.66
25097447.2899,1237.46
25097447.3363,1229.77
25097447.3863,1250.44
25097447.4345,1293.65
25097447.4832,1310.21
25097447.5334,1327.89
25097447.5788,1263.39
25097447.6242,1257.24
25097447.6697,1240.11
25097447.718,1301.02
25097447.7634,1311.17
25097447.8125,1301.92
25097447.8664,1326.33
25097447.9131,1288.6
25097447.9536,1245.1
25097447.9993,1257.84
25097448.0458,1253.95
25097448.0927,1266.51
25097448.1334,1255.1
25097448.1807,1221.7
25097448.2278,1213.17
25097448.2773,1219.34
25097448.3212,1182.01
25097448.3562,1184.07
25097448.389,1188.45
25097448.4285,1194.72
25097448.4726,1202.02
25097448.5125,1214.36
25097448.5605,1225.76
25097448.6132,1262.47
25097448.6629,1287.88
25097448.707,1323.01
25097448.7488,1339.45
25097448.7891,1384.53
25097448.8321,1424.35
25097448.8737,1465.55
25097448.9205,1462.32
25097448.9609,1426.86
25097448.9993,1404.77
25097449.0419,1396.78
25097449.0888,1331.99
25097449.1409,1258.92
25097449.1904,1249.99
25097449.24,1201.66
25097449.2914,1166.2
25097449.341,1152.83
25097449.3873,1111.58
25097449.4366,1088.07
25097449.4871,1131.37
25097449.5349,1087.93
25097449.5812,1041.12
25097449.6267,1041.84
25097449.6735,1042.36
25097449.7248,1017.62
25097449.7744,1013.64
25097449.8177,990.893
25097449.8656,1011.62
25097449.9199,1014.49
25097449.9707,994.508
25097450.0246,1031.11
25097450.081,1057.26
25097450.1364,1111.75
25097450.1885,1089.24
25097450.2418,1085.08
25097450.2945,1085.39
25097450.3483,1059.6
25097450.4028,1091.65
25097450.449,1106.04
25097450.5008,1086.52
25097450.5525,1078.51
25097450.6033,957.877
25097450.6565,898.053
25097450.7051,864.73
25097450.7571,846.961
25097450.8199,808.245
25097450.88,746.337
25097450.9362,675.176
25097450.988,652.001
25097451.0405,668.324
25097451.0979,629.171
25097451.1507,675.636
25097451.2129,661.191
25097451.269,697.062
25097451.3296,597.023
25097451.3846,545.674
25097451.4489,487.498
25097451.4741,480.975
25097451.4904,491.423
25097451.5518,480.218
25097451.5866,546.828
25097451.6484,541.941
25097451.6999,656.322
25097451.7601,719.567
25097451.8194,720.367
25097451.8727,661.656
25097451.9198,668.522
25097451.9744,752.925
25097452.017,807.299
25097452.0632,836.077
25097452.1082,862.016
25097452.1521,960.057
25097452.2033,917.629
25097452.2475,929.022
25097452.2906,1009.64
25097452.3317,1093.98
25097452.3702,1003.44
25097452.4105,579.487
25097452.4516,906.73
25097452.4916,889.334
25097452.5329,899.856
25097452.5804,956.712
25097452.6282,1001.46
25097452.6772,1000.96
25097452.7277,991.839
25097452.7758,1017.09
25097452.828,1052.04
25097452.8784,1081.15
25097452.9231,1113.57
25097452.9654,1080.21
25097453.0084,1046.75
25097453.0505,1039.49
25097453.0962,1043.56
25097453.1444,1004.82
25097453.1929,1027.24
25097453.2427,1010.36
25097453.2893,1039.28
25097453.3341,1069.08
25097453.3816,1082.83
25097453.4288,1007.85
25097453.4763,1089.27
25097453.5244,1049.91
25097453.5768,1049.05
25097453.6294,1096.33
25097453.6768,1116.26
25097453.7326,1113.31
25097453.785,1084.61
25097453.8466,1159.05
25097453.9053,1182.89
25097453.9668,1207.74
25097454.032,1251.71
25097454.0938,1313.12
25097454.1556,1665.56
25097454.2172,1411.67
25097454.284,1454.64
25097454.3546,1519.01
25097454.4297,1519.66
25097454.5033,1548.85
25097454.565,1560.55
25097454.6227,1544.28
25097454.6779,1550.5
25097454.7366,1552.32
25097454.7984,1496.97
25097454.8621,1437.29
25097454.9282,1409.04
25097454.9932,1345.09
25097455.0575,1339.24
25097455.1232,1352.38
25097455.1874,1401.49
25097455.2585,1677.03
25097455.3298,1308.33
25097455.3897,1564.04
25097455.4668,1308.31
25097455.5431,1368.48
25097455.6153,1290.16
25097455.6681,1275.38
25097455.7158,1266.32
25097455.7644,1277.32
25097455.8115,1290.54
25097455.8627,1335.64
25097455.9227,1369.11
25097455.9819,1392.6
25097456.0442,1352.17
25097456.1006,1407.67
25097456.1584,1437.16
25097456.2165,1453.24
25097456.2858,1492.94
25097456.3475,1589.89
25097456.4145,1624.47
25097456.4804,1745.5
25097456.5368,1728.51
25097456.5887,1762.85
25097456.6477,1753.58
25097456.7023,1803.5
25097456.7547,1880.67
25097456.8114,1876.47
25097456.8783,1863.1
25097456.9474,1845.55
25097457.0099,1798.12
25097457.0641,1810.71
25097457.1278,1793.1
25097457.1896,1750.36
25097457.2504,1714.83
25097457.3095,1738.64
25097457.3703,1698.79
25097457.4282,1670.48
25097457.4855,1697.18
25097457.5505,1680.23
25097457.6106,1623.32
25097457.6698,1654.1
25097457.7319,1630.39
25097457.7951,1623.1
25097457.8622,1581.61
25097457.9246,1584.94
25097457.979,1567.36
25097458.0358,1567.31
25097458.0925,1537.61
25097458.1447,1521.59
25097458.2134,1512.07
25097458.2702,1520.21
25097458.3283,1503.18
25097458.3868,1493.87
25097458.4429,1469.09
25097458.498,1300.25
25097458.5538,1460.01
25097458.6054,1427.93
25097458.6628,1432.88
25097458.7174,1417.67
25097458.7739,1411.57
25097458.8271,1336.75
25097458.8496,1307.83
25097458.8936,1369.94
25097458.9473,1365.27
25097458.9992,1394.57
25097459.0507,1418.61
25097459.1027,1384.23
25097459.1572,1395.82
25097459.2073,1359.23
25097459.2597,1341.42
25097459.3093,1301.82
25097459.3632,1338.75
25097459.417,1339.97
25097459.4704,1289.4
25097459.5309,1343.63
25097459.5902,1369.47
25097459.645,1361.39
25097459.6973,1352.02
25097459.7517,1373.45
25097459.8012,1325.7
25097459.8532,1323.33
25097459.9024,1318.9
25097459.9584,1317.57
25097460.0201,1345.32
25097460.0807,1305.2
25097460.1328,1316.28
25097460.1834,1330.45
25097460.2329,1320.02
25097460.2895,1307.02
25097460.3486,1306.37
25097460.4098,1308.43
25097460.4784,1304.37
25097460.5403,1305.68
25097460.6036,1305.09
25097460.6656,1279.96
25097460.7322,1250.52
25097460.7849,1236.74
25097460.8422,1231.21
25097460.9084,1225.13
25097460.9632,1198.94
25097461.0114,1187.25
25097461.062,1177.98
25097461.1111,1173.11
25097461.1621,1159.31
25097461.2126,1153.58
25097461.2619,1149.85
25097461.3148,1143.26
25097461.369,1141.4
25097461.3778,1141.56
25097461.3873,1141.24
25097461.3976,1141.42
25097461.4188,1141.46
25097461.4303,1141.41
25097461.4554,1146.41
25097461.51,1159.61
25097461.5682,1174.99
25097461.6242,1189.7
25097461.6792,1191.84
25097461.7307,1202.17
25097461.7865,1216.14
25097461.8415,1228.41
25097461.8922,1220.4
25097461.9438,1195.0
25097461.9951,1224.61
25097462.0462,1176.79
25097462.0992,1130.3
25097462.146,1107.01
25097462.191,1086.16
25097462.2398,1076.42
25097462.2914,1067.66
25097462.3357,1069.94
25097462.3951,1073.93
25097462.4545,1102.66
25097462.5201,1137.48
25097462.5751,1249.31
25097462.6216,1252.01
25097462.6728,1259.7
25097462.7207,1266.53
25097462.7736,1263.29
25097462.8246,1281.47
25097462.8786,1258.32
25097462.9335,1261.02
25097462.996,1249.89
25097463.066,1254.59
25097463.1302,1288.27
25097463.1875,1294.41
25097463.243,1298.11
25097463.2978,1299.01
25097463.356,1305.26
25097463.4093,1313.19
25097463.4758,1323.13
25097463.5375,1331.91
25097463.5983,1318.88
25097463.6727,1290.59
25097463.7394,1365.95
25097463.8141,1340.68
25097463.897,1278.19
25097463.9799,1312.42
25097464.0586,1389.14
25097464.134,1437.54
25097464.2021,1441.75
25097464.2671,1463.0
25097464.3426,1459.16
25097464.4187,1104.9
25097464.4982,1386.3
25097464.5741,1357.67
25097464.6449,1343.82
25097464.7147,1323.87
25097464.7871,1278.59
25097464.8616,1271.12
25097464.9313,1255.93
25097464.9953,1254.64
25097465.0628,1250.4
25097465.1291,1257.21
25097465.1932,1254.27
25097465.2571,1251.73
25097465.3218,1250.32
25097465.3849,1262.26
25097465.4511,1263.05
25097465.5169,1265.43
25097465.5818,1280.26
25097465.6491,1281.63
25097465.7163,1307.0
25097465.7736,1339.21
25097465.831,1321.8
25097465.8869,1318.69
25097465.9447,1327.92
25097465.9951,1344.27
25097466.0439,1350.45
25097466.0915,1355.54
25097466.1361,1360.83
25097466.1844,1364.57
25097466.2332,1359.18
25097466.2808,1356.83
25097466.3281,1359.63
25097466.3741,1362.11
25097466.4229,1355.82
25097466.4664,1365.33
25097466.514,1381.66
25097466.5591,1403.21
25097466.6023,1418.79
25097466.652,1377.84
25097466.703,1366.56
25097466.7537,1377.32
25097466.8046,1388.45
25097466.8552,1385.91
25097466.904,1371.8
25097466.9487,1365.8
25097466.9925,1365.05
25097467.0355,1370.84
25097467.0805,1344.87
25097467.1221,1340.46
25097467.1675,1338.22
25097467.2108,1360.26
25097467.2541,1344.88
25097467.2958,1339.42
25097467.3413,1360.29
25097467.3821,1373.95
25097467.4248,1375.77
25097467.4652,1384.4
25097467.5075,1374.57
25097467.5495,1373.29
25097467.5953,1375.87
